OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2020-088AK","STARLINK-1869","47155","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AJ","STARLINK-1868","47154","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AH","STARLINK-1867","47153","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AG","STARLINK-1866","47152","US","95.59","53.05","549","546","LARGE","0","2020-11-25",""
"2020-088AF","STARLINK-1864","47151","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AE","STARLINK-1863","47150","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AD","STARLINK-1862","47149","US","95.59","53.05","548","547","LARGE","0","2020-11-25",""
"2020-088AC","STARLINK-1861","47148","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AB","STARLINK-1860","47147","US","95.59","53.06","548","546","LARGE","0","2020-11-25",""
"2020-088Y","STARLINK-1857","47144","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088X","STARLINK-1856","47143","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088V","STARLINK-1854","47141","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088T","STARLINK-1852","47139","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088S","STARLINK-1850","47138","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088R","STARLINK-1849","47137","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088Q","STARLINK-1846","47136","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088P","STARLINK-1845","47135","US","95.59","53.05","548","547","LARGE","0","2020-11-25",""
"2020-088N","STARLINK-1844","47134","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088M","STARLINK-1843","47133","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088J","STARLINK-1839","47130","US","91.37","53.05","346","337","LARGE","0","2020-11-25",""
"2020-088H","STARLINK-1838","47129","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088G","STARLINK-1837","47128","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088E","STARLINK-1812","47126","US","95.60","53.05","548","547","LARGE","0","2020-11-25",""
"2020-088C","STARLINK-1785","47124","US","95.60","53.05","549","546","LARGE","0","2020-11-25",""
"2020-088A","STARLINK-1777","47122","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2008-067Z","SL-12 DEB","47121","CIS","331.02","65.16","18390","556","SMALL","0","2008-12-25",""
"2014-055DF","ATLAS 5 CENTAUR DEB","47120","US","832.35","20.92","36785","9080","SMALL","0","2014-09-17",""
"1993-036BYM","COSMOS 2251 DEB","47119","CIS","101.98","74.08","987","718","SMALL","0","1993-06-16",""
"1993-036BYJ","COSMOS 2251 DEB","47116","CIS","98.50","74.04","717","657","SMALL","0","1993-06-16",""
"1973-086JF","DELTA 1 DEB","47114","US","115.55","101.64","1556","1405","SMALL","0","1973-11-06",""
"2011-037NJ","FREGAT DEB","47113","CIS","131.83","51.87","3397","1007","SMALL","0","2011-07-18",""
"2011-037NH","FREGAT DEB","47112","CIS","115.96","51.41","2541","458","SMALL","0","2011-07-18",""
"2013-076AG","COSMOS 2491 DEB","47111","CIS","115.27","82.45","1589","1347","SMALL","0","2013-12-25",""
"2013-076AF","COSMOS 2491 DEB","47110","CIS","114.96","82.46","1463","1445","SMALL","0","2013-12-25",""
"2006-006DH","BREEZE-M DEB","47109","CIS","196.37","51.82","9259","367","SMALL","0","2006-02-28",""
"1992-052P","ARIANE 42P DEB","47108","FR","116.29","65.82","2456","572","SMALL","0","1992-08-10",""
"1992-052N","ARIANE 42P DEB","47107","FR","112.49","66.07","1391","1291","SMALL","0","1992-08-10",""
"1999-025FCC","FENGYUN 1C DEB *","47104","PRC","101.57","98.97","862","803","SMALL","0","1999-05-10",""
"1999-025FCB","FENGYUN 1C DEB *","47103","PRC","102.79","97.95","1022","759","SMALL","0","1999-05-10",""
"1999-025FCA","FENGYUN 1C DEB *","47102","PRC","102.22","98.35","959","768","SMALL","0","1999-05-10",""
"1999-025FBZ","FENGYUN 1C DEB *","47101","PRC","103.09","98.79","1010","800","SMALL","0","1999-05-10",""
"1999-025FBY","FENGYUN 1C DEB *","47100","PRC","100.82","98.96","887","708","SMALL","0","1999-05-10",""
"1999-025FBX","FENGYUN 1C DEB *","47099","PRC","99.23","98.74","741","703","SMALL","0","1999-05-10",""
"2020-087A","CHANG'E 5","47097","PRC","69693.66","28.08","853769","255456","","0","2020-11-23",""
"2014-055DE","ATLAS 5 CENTAUR DEB","47096","US","803.79","20.90","35839","8678","","0","2014-09-17",""
"2011-037NF","FREGAT DEB","47094","CIS","119.52","51.38","2732","587","MEDIUM","0","2011-07-18",""
"2011-037NE","FREGAT DEB","47093","CIS","122.50","51.58","3099","486","SMALL","0","2011-07-18",""
"1991-056DS","SL-14 DEB","47092","CIS","107.66","82.57","1186","1051","SMALL","0","1991-08-15",""
"1991-056DR","SL-14 DEB","47091","CIS","109.19","82.60","1195","1183","SMALL","0","1991-08-15",""
"1991-056DQ","SL-14 DEB","47090","CIS","108.36","82.63","1227","1075","SMALL","0","1991-08-15",""
"1991-056DP","SL-14 DEB","47089","CIS","107.61","82.60","1257","975","SMALL","0","1991-08-15",""
"1991-056DN","SL-14 DEB","47088","CIS","110.40","82.65","1411","1080","SMALL","0","1991-08-15",""
"1991-056DM","SL-14 DEB","47087","CIS","108.75","82.60","1215","1123","SMALL","0","1991-08-15",""
"1991-056DL","SL-14 DEB *","47086","CIS","102.05","82.56","862","849","SMALL","0","1991-08-15",""
"1991-056DK","SL-14 DEB","47085","CIS","108.03","82.56","1199","1072","SMALL","0","1991-08-15",""
"1991-056DJ","SL-14 DEB","47084","CIS","110.23","82.64","1389","1086","SMALL","0","1991-08-15",""
"1991-056DH","SL-14 DEB","47083","CIS","103.99","82.64","1188","706","SMALL","0","1991-08-15",""
"1991-056DG","SL-14 DEB","47082","CIS","109.90","82.61","1252","1192","SMALL","0","1991-08-15",""
"1991-056DF","SL-14 DEB","47081","CIS","107.38","82.58","1185","1026","SMALL","0","1991-08-15",""
"1991-056DE","SL-14 DEB","47080","CIS","105.41","82.52","1177","850","SMALL","0","1991-08-15",""
"1991-056DD","SL-14 DEB","47079","CIS","108.84","82.55","1194","1152","SMALL","0","1991-08-15",""
"1991-056DC","SL-14 DEB","47078","CIS","108.50","82.56","1188","1127","SMALL","0","1991-08-15",""
"1993-036BYH","COSMOS 2251 DEB","47077","CIS","97.56","74.12","695","589","SMALL","0","1993-06-16",""
"1993-036BYG","COSMOS 2251 DEB","47076","CIS","99.29","74.02","746","703","SMALL","0","1993-06-16",""
"1993-036BYF","COSMOS 2251 DEB","47075","CIS","97.96","73.99","669","653","SMALL","0","1993-06-16",""
"1993-036BYE","COSMOS 2251 DEB","47074","CIS","101.38","74.10","951","698","SMALL","0","1993-06-16",""
"1993-036BYD","COSMOS 2251 DEB","47073","CIS","102.74","74.08","1009","767","SMALL","0","1993-06-16",""
"1993-036BYC","COSMOS 2251 DEB","47072","CIS","99.72","74.04","793","698","SMALL","0","1993-06-16",""
"1993-036BYB","COSMOS 2251 DEB","47071","CIS","101.64","73.93","953","720","SMALL","0","1993-06-16",""
"1993-036BYA","COSMOS 2251 DEB","47070","CIS","98.79","74.07","735","667","SMALL","0","1993-06-16",""
"1993-036BXZ","COSMOS 2251 DEB","47069","CIS","99.38","74.04","741","717","SMALL","0","1993-06-16",""
"1993-036BXY","COSMOS 2251 DEB","47068","CIS","99.87","74.03","768","737","SMALL","0","1993-06-16",""
"1993-036BXX","COSMOS 2251 DEB","47067","CIS","103.08","74.23","1101","708","SMALL","0","1993-06-16",""
"1993-036BXW","COSMOS 2251 DEB","47066","CIS","97.77","74.00","704","600","SMALL","0","1993-06-16",""
"1993-036BXV","COSMOS 2251 DEB","47065","CIS","98.29","74.03","688","666","SMALL","0","1993-06-16",""
"1993-036BXU","COSMOS 2251 DEB","47064","CIS","96.50","74.00","600","582","SMALL","0","1993-06-16",""
"1993-036BXT","COSMOS 2251 DEB","47063","CIS","95.51","73.96","552","534","SMALL","0","1993-06-16",""
"1993-036BXS","COSMOS 2251 DEB","47062","CIS","105.33","74.08","1258","762","SMALL","0","1993-06-16",""
"1993-036BXR","COSMOS 2251 DEB","47061","CIS","98.37","74.02","720","642","SMALL","0","1993-06-16",""
"1993-036BXQ","COSMOS 2251 DEB","47060","CIS","96.21","73.71","639","514","SMALL","0","1993-06-16",""
"1993-036BXP","COSMOS 2251 DEB","47059","CIS","98.57","74.00","713","667","SMALL","0","1993-06-16",""
"1993-036BXN","COSMOS 2251 DEB","47058","CIS","98.61","74.01","712","673","SMALL","0","1993-06-16",""
"1993-036BXM","COSMOS 2251 DEB","47057","CIS","97.07","74.02","626","611","SMALL","0","1993-06-16",""
"1993-036BXL","COSMOS 2251 DEB","47056","CIS","96.77","74.03","617","591","SMALL","0","1993-06-16",""
"1993-036BXK","COSMOS 2251 DEB","47055","CIS","99.15","74.00","741","695","SMALL","0","1993-06-16",""
"1993-036BXJ","COSMOS 2251 DEB","47054","CIS","97.84","73.96","690","621","SMALL","0","1993-06-16",""
"1993-036BXH","COSMOS 2251 DEB","47053","CIS","106.24","74.06","1342","763","SMALL","0","1993-06-16",""
"1993-036BXG","COSMOS 2251 DEB","47052","CIS","100.51","74.05","827","738","SMALL","0","1993-06-16",""
"1993-036BXF","COSMOS 2251 DEB","47051","CIS","105.74","74.11","1293","765","SMALL","0","1993-06-16",""
"1993-036BXD","COSMOS 2251 DEB","47049","CIS","98.58","73.98","717","665","SMALL","0","1993-06-16",""
"1993-036BXC","COSMOS 2251 DEB","47048","CIS","100.34","73.99","897","653","SMALL","0","1993-06-16",""
"1993-036BXB","COSMOS 2251 DEB","47047","CIS","98.31","74.03","720","636","SMALL","0","1993-06-16",""
"1993-036BXA","COSMOS 2251 DEB","47046","CIS","102.58","73.91","1015","746","SMALL","0","1993-06-16",""
"1993-036BWZ","COSMOS 2251 DEB","47045","CIS","100.14","74.06","787","744","SMALL","0","1993-06-16",""
"1999-025FBW","FENGYUN 1C DEB *","47044","PRC","101.82","99.04","899","791","SMALL","0","1999-05-10",""
"1999-025FBV","FENGYUN 1C DEB *","47043","PRC","101.31","98.92","849","792","SMALL","0","1999-05-10",""
"1999-025FBU","FENGYUN 1C DEB *","47042","PRC","101.34","99.12","863","782","SMALL","0","1999-05-10",""
"1999-025FBT","FENGYUN 1C DEB *","47041","PRC","98.48","98.25","709","662","SMALL","0","1999-05-10",""
"1999-025FBS","FENGYUN 1C DEB","47040","PRC","102.59","100.30","928","834","SMALL","0","1999-05-10",""
"1999-025FBR","FENGYUN 1C DEB *","47039","PRC","101.58","98.37","915","751","SMALL","0","1999-05-10",""
"1999-025FBQ","FENGYUN 1C DEB *","47038","PRC","101.78","97.86","945","741","SMALL","0","1999-05-10",""
"1999-025FBP","FENGYUN 1C DEB *","47037","PRC","103.96","98.33","1105","787","SMALL","0","1999-05-10",""
"1999-025FBN","FENGYUN 1C DEB *","47036","PRC","101.83","98.86","895","795","SMALL","0","1999-05-10",""
"1999-025FBM","FENGYUN 1C DEB *","47035","PRC","102.80","98.17","958","825","SMALL","0","1999-05-10",""
"1999-025FBL","FENGYUN 1C DEB *","47034","PRC","99.85","98.03","900","603","SMALL","0","1999-05-10",""
"1999-025FBK","FENGYUN 1C DEB *","47033","PRC","103.26","98.85","998","827","SMALL","0","1999-05-10",""
"1999-025FBJ","FENGYUN 1C DEB *","47032","PRC","100.98","98.84","827","783","SMALL","0","1999-05-10",""
"1999-025FBH","FENGYUN 1C DEB *","47031","PRC","104.81","98.77","1138","833","SMALL","0","1999-05-10",""
"1999-025FBG","FENGYUN 1C DEB","47030","PRC","96.68","98.03","688","512","SMALL","0","1999-05-10",""
"1999-025FBF","FENGYUN 1C DEB","47029","PRC","99.55","98.91","935","539","SMALL","0","1999-05-10",""
"1999-025FBE","FENGYUN 1C DEB *","47028","PRC","100.10","98.91","872","654","SMALL","0","1999-05-10",""
"1999-025FBD","FENGYUN 1C DEB","47027","PRC","101.59","98.51","903","765","SMALL","0","1999-05-10",""
"1999-025FBC","FENGYUN 1C DEB","47026","PRC","102.74","98.17","947","829","SMALL","0","1999-05-10",""
"1999-025FBB","FENGYUN 1C DEB *","47025","PRC","101.02","99.02","845","769","SMALL","0","1999-05-10",""
"1999-025FBA","FENGYUN 1C DEB *","47024","PRC","101.58","98.38","933","734","SMALL","0","1999-05-10",""
"1999-025FAZ","FENGYUN 1C DEB *","47023","PRC","96.96","97.89","692","534","SMALL","0","1999-05-10",""
"1999-025FAX","FENGYUN 1C DEB *","47021","PRC","100.71","97.40","976","609","SMALL","0","1999-05-10",""
"1999-025FAW","FENGYUN 1C DEB *","47020","PRC","102.35","98.51","946","794","SMALL","0","1999-05-10",""
"1999-025FAV","FENGYUN 1C DEB","47019","PRC","106.03","98.42","1255","831","SMALL","0","1999-05-10",""
"1999-025FAU","FENGYUN 1C DEB *","47018","PRC","101.07","98.93","834","785","SMALL","0","1999-05-10",""
"1999-025FAS","FENGYUN 1C DEB","47016","PRC","102.36","98.08","989","752","SMALL","0","1999-05-10",""
"1999-025FAR","FENGYUN 1C DEB *","47015","PRC","98.27","98.72","844","507","SMALL","0","1999-05-10",""
"1999-025FAQ","FENGYUN 1C DEB *","47014","PRC","102.08","98.40","941","773","SMALL","0","1999-05-10",""
"1999-025FAP","FENGYUN 1C DEB *","47013","PRC","101.96","98.07","901","802","SMALL","0","1999-05-10",""
"1999-025FAN","FENGYUN 1C DEB *","47012","PRC","104.64","98.78","1101","854","SMALL","0","1999-05-10",""
"1999-025FAM","FENGYUN 1C DEB *","47011","PRC","101.89","99.08","918","779","SMALL","0","1999-05-10",""
"1999-025FAL","FENGYUN 1C DEB *","47010","PRC","105.49","98.30","1239","796","SMALL","0","1999-05-10",""
"1999-025FAK","FENGYUN 1C DEB *","47009","PRC","107.74","99.00","1389","856","SMALL","0","1999-05-10",""
"1999-025FAJ","FENGYUN 1C DEB","47008","PRC","101.82","98.06","964","726","SMALL","0","1999-05-10",""
"1999-025FAH","FENGYUN 1C DEB","47007","PRC","104.13","98.21","1152","755","SMALL","0","1999-05-10",""
"1999-025FAG","FENGYUN 1C DEB *","47006","PRC","103.14","99.31","968","846","SMALL","0","1999-05-10",""
"1999-025FAF","FENGYUN 1C DEB *","47005","PRC","102.86","99.65","948","839","SMALL","0","1999-05-10",""
"1999-025FAE","FENGYUN 1C DEB *","47004","PRC","102.25","99.13","917","813","SMALL","0","1999-05-10",""
"1999-025FAD","FENGYUN 1C DEB *","47003","PRC","107.36","98.82","1357","852","SMALL","0","1999-05-10",""
"1999-025FAC","FENGYUN 1C DEB *","47002","PRC","105.04","99.16","1163","830","SMALL","0","1999-05-10",""
"1999-025FAB","FENGYUN 1C DEB *","47001","PRC","101.13","99.33","860","764","SMALL","0","1999-05-10",""
"1999-025EZZ","FENGYUN 1C DEB *","46999","PRC","102.20","99.09","911","815","SMALL","0","1999-05-10",""
"1999-025EZY","FENGYUN 1C DEB *","46998","PRC","105.92","98.25","1239","836","SMALL","0","1999-05-10",""
"1999-025EZX","FENGYUN 1C DEB *","46997","PRC","101.40","98.65","844","805","SMALL","0","1999-05-10",""
"1999-025EZW","FENGYUN 1C DEB","46996","PRC","102.27","99.00","911","821","SMALL","0","1999-05-10",""
"1999-025EZV","FENGYUN 1C DEB *","46995","PRC","104.66","98.58","1131","826","SMALL","0","1999-05-10",""
"1999-025EZU","FENGYUN 1C DEB","46994","PRC","98.57","98.36","860","521","SMALL","0","1999-05-10",""
"1999-025EZT","FENGYUN 1C DEB *","46993","PRC","105.25","98.66","1203","809","SMALL","0","1999-05-10",""
"1999-025EZS","FENGYUN 1C DEB","46992","PRC","102.89","98.85","945","846","SMALL","0","1999-05-10",""
"1999-025EZR","FENGYUN 1C DEB","46991","PRC","98.66","98.15","698","692","SMALL","0","1999-05-10",""
"1999-025EZQ","FENGYUN 1C DEB *","46990","PRC","104.25","98.30","1335","583","SMALL","0","1999-05-10",""
"1999-025EZP","FENGYUN 1C DEB *","46989","PRC","105.65","99.51","1230","820","SMALL","0","1999-05-10",""
"1999-025EZN","FENGYUN 1C DEB *","46988","PRC","105.09","98.93","1171","826","SMALL","0","1999-05-10",""
"1999-025EZM","FENGYUN 1C DEB","46987","PRC","101.32","98.89","854","789","SMALL","0","1999-05-10",""
"1999-025EZL","FENGYUN 1C DEB","46986","PRC","99.89","98.34","834","672","SMALL","0","1999-05-10",""
"2020-086A","S6 MICHAEL FREILICH","46984","ESA","112.42","66.04","1344","1331","LARGE","0","2020-11-21",""
"1997-051ACR","IRIDIUM 33 DEB","46983","US","96.08","86.35","577","565","SMALL","0","1997-09-14",""
"1997-051ACQ","IRIDIUM 33 DEB","46982","US","96.94","86.38","620","604","SMALL","0","1997-09-14",""
"1997-051ACP","IRIDIUM 33 DEB","46981","US","99.98","86.31","836","679","SMALL","0","1997-09-14",""
"1997-051ACN","IRIDIUM 33 DEB","46980","US","99.22","86.38","729","714","SMALL","0","1997-09-14",""
"1997-051ACM","IRIDIUM 33 DEB","46979","US","100.00","86.35","805","712","SMALL","0","1997-09-14",""
"1997-051ACL","IRIDIUM 33 DEB","46978","US","97.33","86.23","653","610","SMALL","0","1997-09-14",""
"1997-051ACK","IRIDIUM 33 DEB","46977","US","99.19","86.19","746","694","SMALL","0","1997-09-14",""
"1997-051ACJ","IRIDIUM 33 DEB","46976","US","101.95","86.46","982","720","SMALL","0","1997-09-14",""
"1997-051ACH","IRIDIUM 33 DEB","46975","US","96.71","86.39","621","581","SMALL","0","1997-09-14",""
"1997-051ACG","IRIDIUM 33 DEB","46974","US","101.48","86.32","929","729","SMALL","0","1997-09-14",""
"1997-051ACF","IRIDIUM 33 DEB","46973","US","100.79","86.38","912","680","SMALL","0","1997-09-14",""
"1997-051ACE","IRIDIUM 33 DEB","46972","US","99.76","86.37","758","736","SMALL","0","1997-09-14",""
"1997-051ACD","IRIDIUM 33 DEB","46971","US","98.92","86.35","718","696","SMALL","0","1997-09-14",""
"1997-051ABZ","IRIDIUM 33 DEB","46967","US","95.93","86.23","577","550","SMALL","0","1997-09-14",""
"1997-051ABY","IRIDIUM 33 DEB","46966","US","100.10","86.41","843","683","SMALL","0","1997-09-14",""
"1997-051ABX","IRIDIUM 33 DEB","46965","US","99.34","86.34","746","708","SMALL","0","1997-09-14",""
"1997-051ABW","IRIDIUM 33 DEB","46964","US","97.52","86.26","665","615","SMALL","0","1997-09-14",""
"1997-051ABV","IRIDIUM 33 DEB","46963","US","98.77","86.29","733","667","SMALL","0","1997-09-14",""
"1997-051ABU","IRIDIUM 33 DEB","46962","US","99.32","86.32","792","660","SMALL","0","1997-09-14",""
"1997-051ABT","IRIDIUM 33 DEB","46961","US","97.43","86.39","668","603","SMALL","0","1997-09-14",""
"2020-085AC","DRAGRACER 2(AUGURY)","46955","US","94.43","97.48","500","482","MEDIUM","0","2020-11-20",""
"2020-085Q","BRO-3","46943","FR","93.60","97.46","458","443","MEDIUM","0","2020-11-20",""
"2020-085P","SPACEBEENZ-6","46942","NZ","91.10","97.45","333","324","SMALL","0","2020-11-20",""
"2020-085N","SPACEBEENZ-5","46941","NZ","90.60","97.45","309","298","SMALL","0","2020-11-20",""
"2020-085M","BRO-2","46940","FR","94.08","97.48","482","467","MEDIUM","0","2020-11-20",""
"2020-085L","SPACEBEENZ-4","46939","NZ","89.44","97.44","254","240","SMALL","0","2020-11-20",""
"2020-085D","OBJECT D","46932","TBD","93.64","97.47","461","444","SMALL","0","2020-11-20",""
"2020-085C","CORVUS BC5","46931","US","93.72","97.48","465","449","MEDIUM","0","2020-11-20",""
"2020-085A","OBJECT A","46929","TBD","93.16","97.47","434","424","MEDIUM","0","2020-11-20",""
"2020-083B","ATLAS 5 CENTAUR R/B","46919","US","372.68","58.72","11014","10540","","0","2020-11-13",""
"2020-083A","USA 310","46918","US","382.80","58.43","11094","11077","","0","2020-11-13",""
"2020-082A","TIANTONG-1 2","46916","PRC","1436.07","3.44","35793","35779","LARGE","0","2020-11-12",""
"2020-081L","PSLV R/B","46915","IND","95.29","36.85","559","506","LARGE","0","2020-11-07",""
"2020-081K","KSM1-B","46914","LUXE","95.83","36.91","566","552","MEDIUM","0","2020-11-07",""
"2020-081J","R2","46913","LTU","95.81","36.91","566","550","MEDIUM","0","2020-11-07",""
"2020-081H","KSM1-A","46912","LUXE","95.82","36.90","563","554","MEDIUM","0","2020-11-07",""
"2020-081G","LEMUR 2 JEREMIAH","46911","US","95.48","36.90","548","535","SMALL","0","2020-11-07",""
"2020-081F","LEMUR 2 WALLACE","46910","US","95.44","36.89","546","534","SMALL","0","2020-11-07",""
